Date,Room,Device,Power_Consumption,Temperature,Humidity,Status,Year,Month,Week
2017-12-13,Living Room,TV,373,22.7,51.8,ON,2017,12,50
2017-12-13,Living Room,Heater,262,26.5,42.4,OFF,2017,12,50
2017-12-13,Living Room,Fan,287,33.1,54.9,ON,2017,12,50
2017-12-13,Store Room,AC,238,26.0,48.9,OFF,2017,12,50
2017-12-13,Store Room,Lamp,134,34.5,75.7,OFF,2017,12,50
2017-12-13,Store Room,TV,212,30.4,41.4,ON,2017,12,50
2017-12-13,Store Room,Heater,441,24.7,53.2,OFF,2017,12,50
2017-12-13,Store Room,Fan,368,29.5,69.1,OFF,2017,12,50
2017-12-14,Bedroom1,AC,105,33.1,41.0,OFF,2017,12,50
2017-12-14,Bedroom1,Lamp,358,29.2,61.3,ON,2017,12,50
2017-12-14,Bedroom1,TV,81,33.2,61.8,OFF,2017,12,50
2017-12-14,Bedroom1,Heater,123,26.6,77.0,ON,2017,12,50
2017-12-14,Bedroom1,Fan,222,23.0,68.6,ON,2017,12,50
2017-12-14,Bedroom2,AC,448,25.2,58.8,ON,2017,12,50
2017-12-14,Bedroom2,Lamp,114,20.4,71.0,OFF,2017,12,50
2017-12-14,Bedroom2,TV,380,28.0,46.9,ON,2017,12,50
2017-12-14,Bedroom2,Heater,90,21.9,46.8,OFF,2017,12,50
2017-12-14,Bedroom2,Fan,378,27.2,44.4,ON,2017,12,50
2017-12-14,Kitchen,AC,363,34.2,60.4,OFF,2017,12,50
2017-12-14,Kitchen,Lamp,180,27.9,44.5,OFF,2017,12,50
2017-12-14,Kitchen,TV,181,21.3,68.0,ON,2017,12,50
2017-12-14,Kitchen,Heater,480,26.7,76.0,OFF,2017,12,50
2017-12-14,Kitchen,Fan,221,25.0,62.1,ON,2017,12,50
2017-12-14,Living Room,AC,362,34.3,68.3,OFF,2017,12,50
2017-12-14,Living Room,Lamp,181,24.8,49.5,OFF,2017,12,50
2017-12-14,Living Room,TV,484,26.5,53.2,OFF,2017,12,50
2017-12-14,Living Room,Heater,219,22.3,50.6,ON,2017,12,50
2017-12-14,Living Room,Fan,165,23.9,63.4,ON,2017,12,50
2017-12-14,Store Room,AC,285,20.8,45.8,ON,2017,12,50
2017-12-14,Store Room,Lamp,291,21.1,45.0,ON,2017,12,50
2017-12-14,Store Room,TV,448,30.1,69.8,OFF,2017,12,50
2017-12-14,Store Room,Heater,68,32.0,77.7,ON,2017,12,50
2017-12-14,Store Room,Fan,349,29.1,48.1,ON,2017,12,50
2017-12-15,Bedroom1,AC,276,32.1,57.3,OFF,2017,12,50
2017-12-15,Bedroom1,Lamp,407,34.0,65.5,OFF,2017,12,50
2017-12-15,Bedroom1,TV,264,20.4,53.6,ON,2017,12,50
2017-12-15,Bedroom1,Heater,105,28.8,47.6,OFF,2017,12,50
2017-12-15,Bedroom1,Fan,382,30.3,53.8,OFF,2017,12,50
2017-12-15,Bedroom2,AC,281,25.8,58.8,ON,2017,12,50
2017-12-15,Bedroom2,Lamp,468,29.8,49.0,OFF,2017,12,50
2017-12-15,Bedroom2,TV,236,28.3,62.4,OFF,2017,12,50
2017-12-15,Bedroom2,Heater,161,22.5,61.2,OFF,2017,12,50
2017-12-15,Bedroom2,Fan,67,34.5,71.7,OFF,2017,12,50
2017-12-15,Kitchen,AC,89,23.1,49.5,ON,2017,12,50
2017-12-15,Kitchen,Lamp,491,29.6,54.8,OFF,2017,12,50
2017-12-15,Kitchen,TV,127,29.6,73.1,OFF,2017,12,50
2017-12-15,Kitchen,Heater,303,33.8,41.4,OFF,2017,12,50
2017-12-15,Kitchen,Fan,220,32.6,59.7,OFF,2017,12,50
2017-12-15,Living Room,AC,57,24.9,40.9,ON,2017,12,50
2017-12-15,Living Room,Lamp,171,31.9,77.0,ON,2017,12,50
2017-12-15,Living Room,TV,446,26.7,59.7,OFF,2017,12,50
2017-12-15,Living Room,Heater,442,25.8,46.6,OFF,2017,12,50
2017-12-15,Living Room,Fan,120,29.7,50.3,ON,2017,12,50
2017-12-15,Store Room,AC,210,29.7,48.8,OFF,2017,12,50
2017-12-15,Store Room,Lamp,461,22.5,79.0,ON,2017,12,50
2017-12-15,Store Room,TV,409,22.5,46.6,ON,2017,12,50
2017-12-15,Store Room,Heater,195,29.2,43.2,ON,2017,12,50
2017-12-15,Store Room,Fan,340,34.6,64.7,OFF,2017,12,50
2017-12-16,Bedroom1,AC,334,28.3,49.6,OFF,2017,12,50
2017-12-16,Bedroom1,Lamp,163,25.8,45.7,ON,2017,12,50
2017-12-16,Bedroom1,TV,231,22.1,60.7,OFF,2017,12,50
2017-12-16,Bedroom1,Heater,133,25.2,59.1,ON,2017,12,50
2017-12-16,Bedroom1,Fan,495,29.7,44.5,OFF,2017,12,50
2017-12-16,Bedroom2,AC,374,32.6,46.0,OFF,2017,12,50
2017-12-16,Bedroom2,Lamp,378,29.5,45.6,ON,2017,12,50
2017-12-16,Bedroom2,TV,244,29.9,69.2,OFF,2017,12,50
2017-12-16,Bedroom2,Heater,345,30.7,54.5,OFF,2017,12,50
2017-12-16,Bedroom2,Fan,413,27.9,63.8,OFF,2017,12,50
2017-12-16,Kitchen,AC,343,34.8,70.0,ON,2017,12,50
2017-12-16,Kitchen,Lamp,173,27.4,42.0,ON,2017,12,50
2017-12-16,Kitchen,TV,301,21.5,71.8,OFF,2017,12,50
2017-12-16,Kitchen,Heater,319,20.1,74.5,OFF,2017,12,50
2017-12-16,Kitchen,Fan,279,21.3,51.2,OFF,2017,12,50
2017-12-16,Living Room,AC,155,28.1,78.0,ON,2017,12,50
2017-12-16,Living Room,Lamp,186,20.0,40.8,ON,2017,12,50
2017-12-16,Living Room,TV,203,31.3,71.6,ON,2017,12,50
2017-12-16,Living Room,Heater,335,23.4,69.5,ON,2017,12,50
2017-12-16,Living Room,Fan,229,32.5,56.5,OFF,2017,12,50
2017-12-16,Store Room,AC,232,28.3,63.9,OFF,2017,12,50
2017-12-16,Store Room,Lamp,278,30.2,68.4,ON,2017,12,50
2017-12-16,Store Room,TV,71,26.7,56.9,OFF,2017,12,50
2017-12-16,Store Room,Heater,460,27.1,66.1,OFF,2017,12,50
2017-12-16,Store Room,Fan,153,23.5,49.6,OFF,2017,12,50
2017-12-17,Bedroom1,AC,329,30.4,79.4,ON,2017,12,50
2017-12-17,Bedroom1,Lamp,269,33.9,64.3,ON,2017,12,50
2017-12-17,Bedroom1,TV,484,20.2,68.9,ON,2017,12,50
2017-12-17,Bedroom1,Heater,74,23.4,53.3,ON,2017,12,50
2017-12-17,Bedroom1,Fan,365,22.4,73.4,ON,2017,12,50
2017-12-17,Bedroom2,AC,202,27.2,60.0,ON,2017,12,50
2017-12-17,Bedroom2,Lamp,236,24.3,50.1,ON,2017,12,50
2017-12-17,Bedroom2,TV,237,24.1,64.4,OFF,2017,12,50
2017-12-17,Bedroom2,Heater,471,26.4,49.3,ON,2017,12,50
2017-12-17,Bedroom2,Fan,313,30.4,55.1,OFF,2017,12,50
2017-12-17,Kitchen,AC,270,25.8,63.0,ON,2017,12,50
2017-12-17,Kitchen,Lamp,322,21.8,57.0,ON,2017,12,50
2017-12-17,Kitchen,TV,453,22.6,71.5,OFF,2017,12,50
2017-12-17,Kitchen,Heater,107,21.3,68.8,ON,2017,12,50
2017-12-17,Kitchen,Fan,61,28.7,76.6,OFF,2017,12,50
2017-12-17,Living Room,AC,463,28.3,69.5,OFF,2017,12,50
2017-12-17,Living Room,Lamp,473,29.5,79.1,OFF,2017,12,50
2017-12-17,Living Room,TV,264,25.6,77.3,ON,2017,12,50
2017-12-17,Living Room,Heater,485,20.6,69.8,OFF,2017,12,50
2017-12-17,Living Room,Fan,312,24.8,51.0,OFF,2017,12,50
2017-12-17,Store Room,AC,267,21.7,67.0,OFF,2017,12,50
2017-12-17,Store Room,Lamp,73,26.8,75.7,OFF,2017,12,50
2017-12-17,Store Room,TV,104,21.6,70.5,OFF,2017,12,50
2017-12-17,Store Room,Heater,222,34.9,52.0,ON,2017,12,50
2017-12-17,Store Room,Fan,296,25.1,63.4,OFF,2017,12,50
2017-12-18,Bedroom1,AC,222,33.7,64.7,ON,2017,12,51
2017-12-18,Bedroom1,Lamp,99,30.2,47.4,OFF,2017,12,51
2017-12-18,Bedroom1,TV,78,26.1,79.7,OFF,2017,12,51
2017-12-18,Bedroom1,Heater,481,32.7,62.7,OFF,2017,12,51
2017-12-18,Bedroom1,Fan,92,20.2,73.5,OFF,2017,12,51
2017-12-18,Bedroom2,AC,312,29.2,59.9,ON,2017,12,51
2017-12-18,Bedroom2,Lamp,329,27.8,69.4,OFF,2017,12,51
2017-12-18,Bedroom2,TV,53,29.7,71.6,ON,2017,12,51
2017-12-18,Bedroom2,Heater,329,20.2,69.4,OFF,2017,12,51
2017-12-18,Bedroom2,Fan,451,30.2,60.1,ON,2017,12,51
2017-12-18,Kitchen,AC,408,31.9,73.1,ON,2017,12,51
2017-12-18,Kitchen,Lamp,394,32.9,70.5,ON,2017,12,51
2017-12-18,Kitchen,TV,389,27.1,73.4,ON,2017,12,51
2017-12-18,Kitchen,Heater,50,22.1,62.0,OFF,2017,12,51
2017-12-18,Kitchen,Fan,319,31.0,78.9,ON,2017,12,51
2017-12-18,Living Room,AC,120,27.9,64.2,OFF,2017,12,51
2017-12-18,Living Room,Lamp,428,30.9,69.9,OFF,2017,12,51
2017-12-18,Living Room,TV,194,24.6,73.2,OFF,2017,12,51
2017-12-18,Living Room,Heater,484,33.3,65.2,ON,2017,12,51
2017-12-18,Living Room,Fan,130,26.4,44.0,OFF,2017,12,51
2017-12-18,Store Room,AC,426,31.6,67.7,ON,2017,12,51
2017-12-18,Store Room,Lamp,239,20.4,78.6,OFF,2017,12,51
2017-12-18,Store Room,TV,294,26.2,56.7,OFF,2017,12,51
2017-12-18,Store Room,Heater,280,31.2,64.8,OFF,2017,12,51
2017-12-18,Store Room,Fan,226,24.9,59.7,ON,2017,12,51
2017-12-19,Bedroom1,AC,54,28.6,48.6,OFF,2017,12,51
2017-12-19,Bedroom1,Lamp,269,32.4,64.0,ON,2017,12,51
2017-12-19,Bedroom1,TV,122,20.7,65.2,ON,2017,12,51
2017-12-19,Bedroom1,Heater,212,31.9,59.4,OFF,2017,12,51
2017-12-19,Bedroom1,Fan,315,21.0,42.2,OFF,2017,12,51
2017-12-19,Bedroom2,AC,244,22.1,46.8,ON,2017,12,51
2017-12-19,Bedroom2,Lamp,459,22.7,67.7,OFF,2017,12,51
2017-12-19,Bedroom2,TV,297,32.3,57.1,OFF,2017,12,51
2017-12-19,Bedroom2,Heater,197,34.2,40.5,ON,2017,12,51
2017-12-19,Bedroom2,Fan,171,31.6,69.4,OFF,2017,12,51
2017-12-19,Kitchen,AC,301,28.0,40.2,ON,2017,12,51
2017-12-19,Kitchen,Lamp,251,28.9,75.0,OFF,2017,12,51
2017-12-19,Kitchen,TV,154,32.4,68.7,OFF,2017,12,51
2017-12-19,Kitchen,Heater,200,25.9,54.7,ON,2017,12,51
2017-12-19,Kitchen,Fan,370,34.9,56.2,OFF,2017,12,51
2017-12-19,Living Room,AC,433,28.8,74.7,OFF,2017,12,51
2017-12-19,Living Room,Lamp,408,31.4,73.4,OFF,2017,12,51
2017-12-19,Living Room,TV,468,31.8,52.2,ON,2017,12,51
2017-12-19,Living Room,Heater,138,24.5,53.7,OFF,2017,12,51
2017-12-19,Living Room,Fan,272,24.3,67.7,OFF,2017,12,51
2017-12-19,Store Room,AC,361,27.2,59.3,ON,2017,12,51
2017-12-19,Store Room,Lamp,55,28.4,65.3,ON,2017,12,51
2017-12-19,Store Room,TV,227,32.2,51.7,ON,2017,12,51
2017-12-19,Store Room,Heater,262,23.4,60.8,OFF,2017,12,51
2017-12-19,Store Room,Fan,113,21.0,45.5,OFF,2017,12,51
2017-12-20,Bedroom1,AC,92,25.7,70.7,ON,2017,12,51
2017-12-20,Bedroom1,Lamp,188,28.6,63.6,OFF,2017,12,51
2017-12-20,Bedroom1,TV,485,22.6,76.6,ON,2017,12,51
2017-12-20,Bedroom1,Heater,158,26.3,70.0,OFF,2017,12,51
2017-12-20,Bedroom1,Fan,162,32.6,66.8,OFF,2017,12,51
2017-12-20,Bedroom2,AC,112,21.0,40.1,ON,2017,12,51
2017-12-20,Bedroom2,Lamp,232,24.9,47.1,ON,2017,12,51
2017-12-20,Bedroom2,TV,378,28.4,44.5,OFF,2017,12,51
2017-12-20,Bedroom2,Heater,472,28.4,68.2,OFF,2017,12,51
2017-12-20,Bedroom2,Fan,179,27.7,44.5,ON,2017,12,51
2017-12-20,Kitchen,AC,400,34.9,75.3,OFF,2017,12,51
2017-12-20,Kitchen,Lamp,414,31.0,70.2,OFF,2017,12,51
2017-12-20,Kitchen,TV,438,27.8,67.6,OFF,2017,12,51
2017-12-20,Kitchen,Heater,498,25.7,65.1,OFF,2017,12,51
2017-12-20,Kitchen,Fan,280,26.1,59.1,ON,2017,12,51
2017-12-20,Living Room,AC,102,28.3,72.0,OFF,2017,12,51
2017-12-20,Living Room,Lamp,209,28.6,44.4,OFF,2017,12,51
2017-12-20,Living Room,TV,434,32.3,44.6,OFF,2017,12,51
2017-12-20,Living Room,Heater,304,27.3,73.9,OFF,2017,12,51
2017-12-20,Living Room,Fan,405,26.4,64.2,ON,2017,12,51
2017-12-20,Store Room,AC,375,34.3,78.4,OFF,2017,12,51
2017-12-20,Store Room,Lamp,83,24.5,40.3,OFF,2017,12,51
2017-12-20,Store Room,TV,146,29.9,58.9,OFF,2017,12,51
2017-12-20,Store Room,Heater,271,22.9,46.9,ON,2017,12,51
2017-12-20,Store Room,Fan,51,20.4,64.2,ON,2017,12,51
2017-12-21,Bedroom1,AC,338,33.7,61.6,ON,2017,12,51
2017-12-21,Bedroom1,Lamp,319,30.1,57.9,ON,2017,12,51
2017-12-21,Bedroom1,TV,320,21.8,40.5,OFF,2017,12,51
2017-12-21,Bedroom1,Heater,414,23.4,62.4,ON,2017,12,51
2017-12-21,Bedroom1,Fan,107,30.6,42.8,ON,2017,12,51
2017-12-21,Bedroom2,AC,102,27.3,65.4,OFF,2017,12,51
2017-12-21,Bedroom2,Lamp,109,22.2,76.8,OFF,2017,12,51
2017-12-21,Bedroom2,TV,167,30.5,55.5,OFF,2017,12,51
2017-12-21,Bedroom2,Heater,220,30.4,77.7,ON,2017,12,51
2017-12-21,Bedroom2,Fan,400,23.0,64.9,OFF,2017,12,51
2017-12-21,Kitchen,AC,385,26.0,76.5,OFF,2017,12,51
2017-12-21,Kitchen,Lamp,318,27.6,56.7,ON,2017,12,51
2017-12-21,Kitchen,TV,443,25.2,61.6,ON,2017,12,51
2017-12-21,Kitchen,Heater,89,25.4,59.8,OFF,2017,12,51
2017-12-21,Kitchen,Fan,313,31.1,40.6,OFF,2017,12,51
2017-12-21,Living Room,AC,332,23.9,60.9,ON,2017,12,51
2017-12-21,Living Room,Lamp,59,21.2,70.5,ON,2017,12,51
2017-12-21,Living Room,TV,115,32.3,44.4,OFF,2017,12,51
2017-12-21,Living Room,Heater,472,29.1,42.0,ON,2017,12,51
2017-12-21,Living Room,Fan,257,31.9,49.7,ON,2017,12,51
2017-12-21,Store Room,AC,58,22.2,74.9,OFF,2017,12,51
2017-12-21,Store Room,Lamp,395,33.6,73.1,OFF,2017,12,51
2017-12-21,Store Room,TV,474,29.8,49.8,OFF,2017,12,51
2017-12-21,Store Room,Heater,123,23.3,61.1,OFF,2017,12,51
2017-12-21,Store Room,Fan,480,25.3,57.7,ON,2017,12,51
2017-12-22,Bedroom1,AC,466,28.2,72.3,ON,2017,12,51
2017-12-22,Bedroom1,Lamp,131,23.7,71.1,OFF,2017,12,51
2017-12-22,Bedroom1,TV,167,27.6,43.5,ON,2017,12,51
2017-12-22,Bedroom1,Heater,326,22.3,72.7,ON,2017,12,51
2017-12-22,Bedroom1,Fan,174,27.2,57.6,OFF,2017,12,51
2017-12-22,Bedroom2,AC,290,21.0,49.5,ON,2017,12,51
2017-12-22,Bedroom2,Lamp,270,25.2,63.7,ON,2017,12,51
2017-12-22,Bedroom2,TV,291,33.2,49.5,OFF,2017,12,51
2017-12-22,Bedroom2,Heater,228,25.9,76.9,ON,2017,12,51
2017-12-22,Bedroom2,Fan,317,29.4,62.5,ON,2017,12,51
2017-12-22,Kitchen,AC,324,33.4,60.2,OFF,2017,12,51
2017-12-22,Kitchen,Lamp,318,26.2,45.3,OFF,2017,12,51
2017-12-22,Kitchen,TV,414,31.9,55.1,ON,2017,12,51
2017-12-22,Kitchen,Heater,357,24.8,64.5,ON,2017,12,51
2017-12-22,Kitchen,Fan,318,22.3,63.7,ON,2017,12,51
2017-12-22,Living Room,AC,204,32.9,78.0,ON,2017,12,51
2017-12-22,Living Room,Lamp,470,28.8,71.2,ON,2017,12,51
2017-12-22,Living Room,TV,361,20.8,68.0,OFF,2017,12,51
2017-12-22,Living Room,Heater,467,22.3,48.5,ON,2017,12,51
2017-12-22,Living Room,Fan,148,31.0,60.7,OFF,2017,12,51
2017-12-22,Store Room,AC,350,32.6,65.8,OFF,2017,12,51
2017-12-22,Store Room,Lamp,110,34.1,50.4,OFF,2017,12,51
2017-12-22,Store Room,TV,362,31.4,60.5,OFF,2017,12,51
2017-12-22,Store Room,Heater,435,33.9,49.7,ON,2017,12,51
2017-12-22,Store Room,Fan,277,34.6,48.8,ON,2017,12,51
2017-12-23,Bedroom1,AC,453,34.6,41.4,ON,2017,12,51
2017-12-23,Bedroom1,Lamp,91,26.1,70.8,ON,2017,12,51
2017-12-23,Bedroom1,TV,282,25.6,60.6,OFF,2017,12,51
2017-12-23,Bedroom1,Heater,300,23.9,54.2,ON,2017,12,51
2017-12-23,Bedroom1,Fan,218,25.1,76.0,OFF,2017,12,51
2017-12-23,Bedroom2,AC,440,30.1,69.8,OFF,2017,12,51
2017-12-23,Bedroom2,Lamp,490,28.2,40.5,ON,2017,12,51
2017-12-23,Bedroom2,TV,190,27.9,41.5,OFF,2017,12,51
2017-12-23,Bedroom2,Heater,421,33.3,69.5,ON,2017,12,51
2017-12-23,Bedroom2,Fan,84,28.1,69.3,ON,2017,12,51
2017-12-23,Kitchen,AC,395,20.2,51.3,OFF,2017,12,51
2017-12-23,Kitchen,Lamp,223,23.9,58.9,ON,2017,12,51
2017-12-23,Kitchen,TV,293,34.8,57.0,OFF,2017,12,51
2017-12-23,Kitchen,Heater,166,28.4,49.4,ON,2017,12,51
2017-12-23,Kitchen,Fan,270,26.5,40.8,OFF,2017,12,51
2017-12-23,Living Room,AC,297,23.4,60.5,OFF,2017,12,51
2017-12-23,Living Room,Lamp,339,34.6,65.9,OFF,2017,12,51
2017-12-23,Living Room,TV,261,33.5,73.6,ON,2017,12,51
2017-12-23,Living Room,Heater,311,30.6,40.1,OFF,2017,12,51
2017-12-23,Living Room,Fan,62,25.1,69.1,OFF,2017,12,51
2017-12-23,Store Room,AC,68,25.9,55.8,OFF,2017,12,51
2017-12-23,Store Room,Lamp,365,33.4,79.3,ON,2017,12,51
2017-12-23,Store Room,TV,440,27.6,67.3,ON,2017,12,51
2017-12-23,Store Room,Heater,78,27.9,69.5,OFF,2017,12,51
2017-12-23,Store Room,Fan,321,34.9,42.0,ON,2017,12,51
2017-12-24,Bedroom1,AC,295,26.0,70.8,OFF,2017,12,51
2017-12-24,Bedroom1,Lamp,279,26.5,67.9,OFF,2017,12,51
2017-12-24,Bedroom1,TV,238,28.2,57.4,ON,2017,12,51
2017-12-24,Bedroom1,Heater,105,29.7,75.0,OFF,2017,12,51
2017-12-24,Bedroom1,Fan,165,22.1,64.8,OFF,2017,12,51
2017-12-24,Bedroom2,AC,292,25.8,56.5,OFF,2017,12,51
2017-12-24,Bedroom2,Lamp,249,22.7,65.7,OFF,2017,12,51
2017-12-24,Bedroom2,TV,115,34.2,61.2,OFF,2017,12,51
2017-12-24,Bedroom2,Heater,410,29.7,52.1,OFF,2017,12,51
2017-12-24,Bedroom2,Fan,150,23.1,44.8,OFF,2017,12,51
2017-12-24,Kitchen,AC,382,27.5,53.0,OFF,2017,12,51
2017-12-24,Kitchen,Lamp,272,29.1,48.3,ON,2017,12,51
2017-12-24,Kitchen,TV,123,26.7,63.9,ON,2017,12,51
2017-12-24,Kitchen,Heater,152,27.0,45.9,OFF,2017,12,51
2017-12-24,Kitchen,Fan,343,34.7,44.4,OFF,2017,12,51
2017-12-24,Living Room,AC,68,34.9,75.3,OFF,2017,12,51
2017-12-24,Living Room,Lamp,238,22.3,49.6,ON,2017,12,51
2017-12-24,Living Room,TV,221,29.5,56.0,ON,2017,12,51
2017-12-24,Living Room,Heater,56,24.4,74.4,ON,2017,12,51
2017-12-24,Living Room,Fan,201,29.6,43.4,OFF,2017,12,51
2017-12-24,Store Room,AC,405,28.0,59.8,OFF,2017,12,51
2017-12-24,Store Room,Lamp,140,20.1,62.2,OFF,2017,12,51
2017-12-24,Store Room,TV,92,21.0,54.3,OFF,2017,12,51
2017-12-24,Store Room,Heater,175,23.2,61.2,ON,2017,12,51
2017-12-24,Store Room,Fan,148,28.3,59.1,OFF,2017,12,51
2017-12-25,Bedroom1,AC,346,25.0,60.2,ON,2017,12,52
2017-12-25,Bedroom1,Lamp,121,24.8,52.0,OFF,2017,12,52
2017-12-25,Bedroom1,TV,277,32.0,49.9,OFF,2017,12,52
2017-12-25,Bedroom1,Heater,441,30.9,50.5,ON,2017,12,52
2017-12-25,Bedroom1,Fan,332,21.2,75.3,ON,2017,12,52
2017-12-25,Bedroom2,AC,477,25.7,42.5,ON,2017,12,52
2017-12-25,Bedroom2,Lamp,405,23.8,78.1,OFF,2017,12,52
2017-12-25,Bedroom2,TV,367,30.7,58.5,OFF,2017,12,52
2017-12-25,Bedroom2,Heater,322,20.9,79.0,ON,2017,12,52
2017-12-25,Bedroom2,Fan,216,22.7,68.8,ON,2017,12,52
2017-12-25,Kitchen,AC,250,24.0,62.8,ON,2017,12,52
2017-12-25,Kitchen,Lamp,233,32.3,43.5,OFF,2017,12,52
2017-12-25,Kitchen,TV,176,25.7,65.5,ON,2017,12,52
2017-12-25,Kitchen,Heater,285,27.1,62.1,ON,2017,12,52
2017-12-25,Kitchen,Fan,314,27.9,45.3,OFF,2017,12,52
2017-12-25,Living Room,AC,424,25.0,67.7,OFF,2017,12,52
2017-12-25,Living Room,Lamp,208,29.3,77.9,OFF,2017,12,52
2017-12-25,Living Room,TV,126,27.5,71.0,OFF,2017,12,52
2017-12-25,Living Room,Heater,115,27.7,42.6,OFF,2017,12,52
2017-12-25,Living Room,Fan,91,29.6,66.4,ON,2017,12,52
2017-12-25,Store Room,AC,295,24.8,56.6,OFF,2017,12,52
2017-12-25,Store Room,Lamp,417,20.2,74.7,ON,2017,12,52
2017-12-25,Store Room,TV,427,23.9,72.9,ON,2017,12,52
2017-12-25,Store Room,Heater,335,29.4,57.9,OFF,2017,12,52
2017-12-25,Store Room,Fan,163,33.4,61.8,ON,2017,12,52
2017-12-26,Bedroom1,AC,204,33.2,53.1,OFF,2017,12,52
2017-12-26,Bedroom1,Lamp,216,33.2,53.7,ON,2017,12,52
2017-12-26,Bedroom1,TV,87,27.7,46.3,OFF,2017,12,52
2017-12-26,Bedroom1,Heater,322,24.1,59.1,OFF,2017,12,52
2017-12-26,Bedroom1,Fan,213,21.8,52.7,OFF,2017,12,52
2017-12-26,Bedroom2,AC,376,20.9,78.4,OFF,2017,12,52
2017-12-26,Bedroom2,Lamp,177,33.2,74.7,OFF,2017,12,52
2017-12-26,Bedroom2,TV,414,31.8,69.1,ON,2017,12,52
2017-12-26,Bedroom2,Heater,347,23.3,56.6,ON,2017,12,52
2017-12-26,Bedroom2,Fan,57,23.9,66.1,OFF,2017,12,52
2017-12-26,Kitchen,AC,282,27.0,65.9,ON,2017,12,52
2017-12-26,Kitchen,Lamp,193,23.9,78.7,OFF,2017,12,52
2017-12-26,Kitchen,TV,71,30.2,74.2,OFF,2017,12,52
2017-12-26,Kitchen,Heater,62,31.8,42.7,ON,2017,12,52
2017-12-26,Kitchen,Fan,144,21.7,42.9,OFF,2017,12,52
2017-12-26,Living Room,AC,352,27.0,79.7,OFF,2017,12,52
2017-12-26,Living Room,Lamp,258,29.7,72.2,ON,2017,12,52
2017-12-26,Living Room,TV,92,24.6,47.7,OFF,2017,12,52
2017-12-26,Living Room,Heater,481,30.0,60.9,ON,2017,12,52
2017-12-26,Living Room,Fan,368,20.3,55.6,ON,2017,12,52
2017-12-26,Store Room,AC,52,33.0,71.1,ON,2017,12,52
2017-12-26,Store Room,Lamp,131,29.5,41.9,ON,2017,12,52
2017-12-26,Store Room,TV,203,21.5,68.6,ON,2017,12,52
2017-12-26,Store Room,Heater,223,24.5,54.8,OFF,2017,12,52
2017-12-26,Store Room,Fan,94,24.8,78.7,ON,2017,12,52
2017-12-27,Bedroom1,AC,86,27.1,65.2,OFF,2017,12,52
2017-12-27,Bedroom1,Lamp,281,25.3,45.6,OFF,2017,12,52
2017-12-27,Bedroom1,TV,422,31.2,76.9,ON,2017,12,52
2017-12-27,Bedroom1,Heater,52,21.0,76.0,ON,2017,12,52
2017-12-27,Bedroom1,Fan,250,34.4,57.2,OFF,2017,12,52
2017-12-27,Bedroom2,AC,118,25.2,45.7,ON,2017,12,52
2017-12-27,Bedroom2,Lamp,381,20.2,60.4,ON,2017,12,52
2017-12-27,Bedroom2,TV,427,24.8,43.8,OFF,2017,12,52
2017-12-27,Bedroom2,Heater,186,21.9,61.1,ON,2017,12,52
2017-12-27,Bedroom2,Fan,62,23.8,73.7,ON,2017,12,52
2017-12-27,Kitchen,AC,437,25.0,74.6,ON,2017,12,52
2017-12-27,Kitchen,Lamp,222,29.2,60.2,OFF,2017,12,52
2017-12-27,Kitchen,TV,194,24.6,43.5,ON,2017,12,52
2017-12-27,Kitchen,Heater,404,32.4,78.8,OFF,2017,12,52
2017-12-27,Kitchen,Fan,272,21.6,77.4,ON,2017,12,52
2017-12-27,Living Room,AC,420,29.8,53.5,ON,2017,12,52
2017-12-27,Living Room,Lamp,210,34.1,76.8,OFF,2017,12,52
2017-12-27,Living Room,TV,389,34.0,45.6,OFF,2017,12,52
2017-12-27,Living Room,Heater,213,22.9,48.6,OFF,2017,12,52
2017-12-27,Living Room,Fan,107,33.8,48.6,OFF,2017,12,52
2017-12-27,Store Room,AC,460,26.8,47.1,ON,2017,12,52
2017-12-27,Store Room,Lamp,197,27.8,62.6,OFF,2017,12,52
2017-12-27,Store Room,TV,331,28.4,71.7,OFF,2017,12,52
2017-12-27,Store Room,Heater,424,21.7,63.4,ON,2017,12,52
2017-12-27,Store Room,Fan,491,23.0,49.9,ON,2017,12,52
2017-12-28,Bedroom1,AC,145,33.8,48.5,OFF,2017,12,52
2017-12-28,Bedroom1,Lamp,112,32.6,72.1,OFF,2017,12,52
2017-12-28,Bedroom1,TV,338,32.0,58.0,OFF,2017,12,52
2017-12-28,Bedroom1,Heater,456,26.4,59.5,ON,2017,12,52
2017-12-28,Bedroom1,Fan,297,21.7,75.0,ON,2017,12,52
2017-12-28,Bedroom2,AC,153,25.0,75.5,ON,2017,12,52
2017-12-28,Bedroom2,Lamp,109,23.3,73.1,ON,2017,12,52
2017-12-28,Bedroom2,TV,397,29.5,69.6,ON,2017,12,52
2017-12-28,Bedroom2,Heater,237,23.8,60.7,OFF,2017,12,52
2017-12-28,Bedroom2,Fan,210,28.3,42.7,ON,2017,12,52
2017-12-28,Kitchen,AC,192,25.0,72.3,ON,2017,12,52
2017-12-28,Kitchen,Lamp,308,33.5,53.4,ON,2017,12,52
2017-12-28,Kitchen,TV,183,28.1,55.5,OFF,2017,12,52
2017-12-28,Kitchen,Heater,487,33.7,77.6,ON,2017,12,52
2017-12-28,Kitchen,Fan,378,22.4,77.6,OFF,2017,12,52
